Did you know several events during the Atlanta 1996 Summer Olympics were held right here at UGA?,7/29/2021 14:21,Yes. My mother was an Olympic volunteer at the volleyball venue. That’s her on the back row of this picture. She loved being a part of all the excitement.,My sister Jayne Langford Smith and her husband Kirk Smith and his dad were part of the torch ceremony♥️🤍💙,I was Blessed to attend several events.,I worked in Creswell::: we turned it into a hotel for the summer. My roommate and I got to hangout with the Australian swim team::: who stayed on our hall as they were training.,My dad::: sister::: and I on our way to see a women’s volleyball match. We also saw Japan vs Cuba in baseball at the old Fulton County Stadium.,Yes::: my daughter::: a student there::: worked at one of the venues. She still has her uniform. It was an exciting time.,Was at the gold medal game! Still hurts they messed with the hedges 😂,Went to every soccer match!! Fun time in Athens!!,It was a wonderful time to be a bulldog! Great memories of the Olympics that year.,Yes I volunteered and got to see every soccer game at Sanford stadium. It was awesome.,We went to men's Soccer finals there.,I was there. Downtown was shut down for us spectators! Spectacular! 🎉🤗🇺🇸,I attended many including the Soccer Gold match 🇺🇸,It was an amazing time to be in Athens- you could go downtown and sit outside all hours of the day and meet people from all over the world::: trading pins and just enjoying the experience.,I was in grad school and took stats::: which was the best decision I made. It was only 6 weeks because of the Olympics. I went to see rhythmic gymnastics at the Coliseum.,Volunteered and went to women's soccer and gymnastics. Great time.,I volunteered at the Colosseum and saw many events. Went over the bridge when Brazil played soccer. Athens was voted the best venue in the Atl Olympics.,I attended the Men's Gold Medal soccer game and some of the volleyball games.,"yup they removed the ""Hedges' for Soccer::: then replaned in time for Football",I attended several! Downtown was a fun place to be then!,I was there when we won the gold in soccer!,We attended the rhythmic gymnastics championship there.,Does anyone remember that they took up the hedges? My sister gave me a sprig and its still in my yard.,Saw the USA women’s soccer team when the gold medal!,Went to the women's gold medal match for soccer!,Remember when they put in the hand scanners in the dining hall prior to the games.,Hillary Powell Meredith McDugald Norman Good times!,Yes! Watched the volleyball competitions.,Yes - had to remove hedges for soccer.,We got tickets for volleyball and soccer. Those tickets were given to out of state neices and nephews for Christmas gifts. It was great having them come to GA to see the Olympics. '96,Didn’t know that. Of course::: it’s an awesome university!! Both my husband and my daughter graduated from there!!❤️🖤,Attended the men's and women's soccer finals.,Yes we saw the Women’s soccer metal round at Sanford Stadium. It was wonderful. There’s a lot of ceremony they don’t show on TV. I also spent a day watching women’s tennis at Stone Mtn snd my children attended several of the baseball games. I really hated that it was marred by the bombing at the park but the events were so great to attend.,We enjoyed the Women's Soccer match between USA and Brazil!,Yep::: went to a soccer game there,I was there when they ran the torch through town doing an orientation program for my freshman year.,Yes we came to the Coliseum for rhythmic gymnastics!,Yes! Love Georgia!🇺🇸🇺🇸🇺🇸,Yeah::: they cut down the hedges so they could show people exercising.,Such a fun summer in Athens!,I watched men’s volleyball at Stegman.,Yep. I stayed in Athens that summer to work::: thinking I’d make tons of money in tips from all the spectators. Much like in Atlanta::: it didn’t work out that way.,"It was an incredible experience..jus
t love my alma mater.",Yes::: we were there!,Rhythmic gymnastics!,Remember this event Jeremey?,It was a fun summer to remember!,Bill Kent does!,My 1st job!,Joy Mullane,Caroline Rabun Wood,Yes:::,Awesome,Garrett Walraven,I sure did!,I was there.💙,Of course. My husband helped rework the UGA summer school classes around the games. We left town to avoid the crowd.,My daughter were working there!,Chris Mattingly,Go GEORGIA!,"Yes::: we were lucky enough to attend a women's Soccer Match at UGA...and the practice night of the Opening Ceremony in Atlanta...great
memories with Lisa::: Chris::: and Lindsay!",We were there for one of the soccer games.,Wasn’t it during Olympic soccer that the legend of Stickman begins (IYKYK)?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Former Bulldog Jarryd Wallace is going for gold at the upcoming Paralympics in Tokyo. As a two-time Paralympian::: three-time world champion and four-time world record holder in track::: he will compete in the 100- and 200-meter relay for Team USA. https://t.uga.edu/7f4,7/28/2021 14:20,Go::: Jarryd! So proud of you 🇺🇸,Best wishes Jarryd!,Good luck! Go USA!! 🇺🇲🇺🇲,Good luck! Go USA 🇺🇸,Good luck Jarryd!,Gooooooo Jarryd! UGA and USA are rooting for you!,Go::: Jarryd! Go USA!! 🇺🇸,Go all the way!,Proud of you!! Good luck::: Go Dawgs!!!,Champion!❤️.,Go Jarryd !!,So proud! Go for it::: Jarryd. 👏,Go Dawgs,Win!!,👏🇺🇸,Zachary Aaron Collins,🥰🥰🥰,❤️,Go Dawgs!,Brittany Sjogren,Do it Dawg!,Best of luck🙏🙏🙏🙏,Amazing .,GATA YOU BEAST!!!,Good luck UGA::: Good luck Jarryd!,I heartily support the charities helping local workers::: college students and those who lost their jobs don’t be shy to DM ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Looking out over downtown Athens from the Holmes-Hunter Academic Building.,7/27/2021 15:07,We are like peas and carrots::: University of Georgia!,AnneMarie McEachern,I miss living in Athens.,Love Athens!,I heartily support the charities helping local workers::: college students and those who lost their jobs don’t be shy to DM ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""I have had a monumental experience these past six years transitioning from undergrad to the PharmD program. I have met some of the most influential individuals of my life here::: and I would not be the person I am today without their support.""

Aliya Abdulla always knew she wanted to help others and work in health care. Now a student in UGA’s Doctor of Pharmacy Program::: she’s completing an externship at Phoebe Putney Memorial Hospital in Albany.

NEWS.UGA.EDU
UGA Amazing Student: Aliya Abdulla",7/26/2021 15:57,The University of Georgia College of Pharmacy,I aspire to study at the University of Georgia. I just love the place. I'm from Nigeria.,Great!,My Alma Matre ❤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dawg Camp Innovate::: a unique orientation experience::: introduces incoming first-year students to the university and the Classic City::: emphasizing UGA’s innovation and entrepreneurship landscape.

NEWS.UGA.EDU
Orientation starts with innovation",7/25/2021 14:00,I hope they spend some time at the Torrance Center for Creative Studies.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choose Your Character: UGA Orientation Edition

https://vm.tiktok.com/ZMdbUXwad/",7/24/2021 14:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"UGA is making its mark on the Tokyo Olympics in more ways than one! In addition to sending 30+ athletes and coaches::: the field at Japan's National Stadium::: home to this year's opening ceremony::: is sodded with TifSport Bermudagrass::: developed at UGA's Tifton campus.

UGA College of Agricultural and Environmental Sciences

NEWS.UGA.EDU
Grass in the Olympic Stadium developed by UGA in Tifton",7/23/2021 15:00,So proud of UGA Tifton Georgia. Dr Burton was a very intelligent man.😍🥰,Makes me swell with pride both for UGA and Tifton!,This Awesome! Making their Mark!,Loving Georgia ever more 👏✌️,Kelly Tims Tifton soils (ish) at the Olympics,WHAT-Not made in Japan?,Darby Masters,Emily Withrow Guffin Tifton and the Dawgs on an international stage!,Ricky Davis,Go Dawgs!,Doug McWhorter,Karen Lord Rutter,Barbara Walker Webb,Harriet Knox,Andrew Sawyer,Kaitlyn Hasty,They did a great job with your small amount,Go UGA and Tifton ABAC‼️‼️‼️,So Cool…did not know this …Go Dawgs❤️,Way to go you great farmers and researchers.,Is that an updated variety of Tiff Tuff?,My hometown ❤ So cool!,Go DAWGS,Go Dawgs,Go Dawgs!,American soil in Japan. Lessgoo,Cool!! 🙌🏻,Yes,Wow,Cory James,Mike Webb,Wes Garrison,James Marks,🇺🇸🇺🇸🇺🇸,Steve Bell,"Michael Schwarz
Cade Houston",Yes,I’m from tifton and this makes me proud,Cool. Now try to write correct sentences. Thanks,Jamie Morrell you coulda took yer hydro-seeder to Japan....😁,Lisa Baxter this is awesome!,Woahhh Denise Sunta,Awesome!,So cool!,My hometown!😃,So cool! 🙌,Nifty!,Nobody in Tifton hates America or takes a knee for our national anthem. I can guarantee you that.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"“We are so incredibly proud of our 30-plus Olympians representing their countries and the University of Georgia. The fact that we have so many athletes competing in such a broad variety of sports is a testament to the elite student-athletes that this great university is attracting."" - Josh Brooks::: athletic director

Meet the Dawgs headed to Tokyo: https://t.uga.edu/7ea",7/22/2021 14:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Like canaries in a coal mine::: UGA researchers have found that Fukushima's rat snake population can be used to monitor radiation levels in the wake of the 2011 nuclear disaster that decimated the health of the region's ecosystem.

NEWS.UGA.EDU
Researchers use snakes to monitor Fukushima radiation after accident",7/21/2021 14:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A pop of pink on North Campus 🌺,7/20/2021 15:21,Just visited…we have three grands attending in Fall ❤️🖤,I know this tree!,I'd love to join University of Georgia for masters someday. Pink looks great. Much love from Kenya.,So beautiful::: I love this campus!,🌺 Beautiful! Crepe Myrtle?,Love this university and it’s aura.💕❤️👏,Wooow. 😍😍😍 University of Georgia🌻🌻🌻,Perfectly beautiful landscape!,Beautiful campus!,😍😍😍😍,❤️❤️,Beautiful!,Beautiful!,Nature always has its own Intelligence. Peace.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"With help from the University of Georgia Small Business Development Center and UGA Extension::: Joseph Egloff has been able to turn what began as a “little hobby” in 2011 into what is now a full-time cattle ranch with a meat packing plant that serves customers from Florida to North Carolina.

NEWS.UGA.EDU
Small cattle farm grows up with help from UGA",7/19/2021 15:41,Debbie Ward,60 head? Still a hobby…,"https://
www.newsweek.com
/
anthony-fauci-va
ccine-experimen
ts-beagle-dog-r
esearch-univers
ity-georgia-161
6987",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glory::: glory to old Georgia! What a great aerial view of campus and Sanford Stadium.,7/18/2021 14:00,"That parking lot kind of kills the vibe.

It's be better to have a big parking lot further away::: and have dedicated & efficient transportation back and forth to that area.

100% would recommend this method. Better use of time::: space::: and aesthetics",The view's changed some since I was a student there in the early 1970s::: but I've been blessed to be back many times for football games. What a GREAT place!,Beautiful view of the great Athens::: GA and bulldog country.,That’s great Rhonda::: but Bevo still doesn’t care for dogs no matter how you spell it. Wish I could come and see all of you.,Memories 😊❤️,I’m a UGA DAWG forever❤️,“Glory::: glory to Ole Georgia?” Yep. And: “… the heck with Georgia Tech …” (-:,Go Dawgs!!,Cannot wait to be on campus ❤️🖤,My husband’s and my daughter’s university ❤️🖤,Carlie McCorkle,Thanks,Lacy Mims,Lacy Mims,Lacy Mims,You know what bums me out. My son just graduated from UGA in May and since he was a transfer student he never got to go to a football game. He is a Sport Management major too. The one game he was given a ticket to got canceled. Our first visit to the stadium was his graduation. Hurts my heart for him. He was so excited to go there and due to Covid it was mediocre at best. I get in the scheme of things it could be worse and people died::: but I can’t help feeling the way I do about it. Maybe UGA could do something for all the transfer students like him that never got to experience UGA at its best.,Took this one vs Troy in 2014. 66-0.,Love it!,Love it! ♥️,What a sight for a real Dawg FAN!!!!!,Awesome!,Oaww beautiful.,"This team of PASSIONATE PROFESSIONALS will help you in writing HIGH QUALITY::: professional and PLAGIARISM-FREE
case studies::: tasks::: research papers::: assignments::: term papers and dissertations of any SUBJECT in APA/MLA::: Chicago/
Turabian::: IEEE styles on strict customer TIMELINES.

Well::: if you don't need us right now::: please::: let your friends know about us. Thank you in advance.

https://
chat.whatsapp.co
m/
CUoHpfXmUGyFuMce
QtQySV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congratulations to the 2021 Class of 40 under 40! These outstanding young alumni are leading the pack in their industries and communities. https://t.uga.edu/7d6

UGA Alumni Association",7/17/2021 14:15,Tiffany Harley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peekaboo! 👀,7/16/2021 14:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Throwback Thursday: Student life at UGA in the 1990s,7/15/2021 14:04,"Same smile and willingness to throw up the ✌🏼 but I have much less hair!

Go DAWGS! 🐾",I remember some of the things in these pictures very well. 1990-1993 I was there. ❤❤❤,Undergrad 91-94. Brings back good memories.,This is still how I picture it!,Brings back memories!!,1999-2003 were my years at UGA. Now I feel old.,The mid 80’s were the best!😜,Ha. OASIS flashback!!!,April Greer,The hot chocolate from the vending machines was so good.,Where are the typewriters at the Tate Center?,Try throwing back to late 60’s,And no cell phones!,Yep! Looks familiar! ‘95 graduate here!,I was a freshman 30 years ego: no Internet::: no laptop::: driving with maps... OMG!,Graduated in 2002...with no laptop 😂,Any pics from the 70’s,Gosh::: desktops! 😀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
