"It's a place like no other — a feeling::: an orange and blue sky::: a ""War Eagle"" and a nod.

It’s beloved traditions::: world-class academics::: life-changing research::: community engagement::: a stellar student experience and heart-pounding athletics.

It’s that something special::: moving us upward — and forward::: found only IN AUBURN.

➡️ auburn.edu/inauburn

#WarEagle | #InAuburn

AUBURN.EDU
IN AUBURN",9/3/2021 17:00,Great p r! Go pass it on! Auburn grads never forget!!!,I imagine most people feel this way about their college town but I love Auburn more than any place in the world.,Loveliest Village on the Plains! War Eagle!❤️,I love you Adam::: but I say ROLL TIDE ROLL,Love this School ! Town::: State,War Eagle. Hard to believe it's here.,Early this morning I hung my Auburn flag out.it will stay up till end of season..New Jersey girl loves Auburn…war eagle,War Eagle!🦅,War Eagle 💙🦅🧡,Love Auburn University::: the town of Auburn::: and all that goes with our beloved school!! WAR EAGLE!! 😁,Amazing school! We loved it!!!!! War Eagle,The athletic admin needs to be fired for allowing Gus Malazahn to do this BS to Auburns football program and now Bo Nix starts obviously because his dad is an alum you should all be fired,War Eagle!!🦅🧡💙,War Eagle 🦅!,No other place on earth like it! War Eagle!!!,My son applied this week!!,I BELIEVE in Auburn and LOVE it.,It is an amazing place,I love this school this town this feeling! Miss it,It's been 70 years::: and it's still the loveliest village on the plains!! War Eagle !,Go Tigers! War Eagle!,💙🧡🐅🦅,True!!!,🧡💙,War Eagle!,It’s not so amazing when they try to demand all student employees and employees of the school to get the Covid vaccine. Maybe you should read the law that Governor Ivey put into law saying that NO EMPLOYER can demand this.,It does stay with you. Sometimes I can shut my eyes and I'm right back there and it's been years.,27 years later and it still feels like home! War Eagle!,I am just sickened by the threat of people losing their jobs with the Auburn University over this vaccine mandate!!!! If this happens I will NEVER send another child::: recommend the University::: donate funds or anything for that matter to the Auburn University!!!,If Bo Nix is a good QB I am the king of England he better be lucky daddy paying for him to start. #benchbo,Love This! #wareagle,Roll Tide 😁,What a disappointment that you are violating your employee's medical freedom by voluntarily mandating vaccines as a term of employment. You do realize that there is no federal mandate for employers with 100+ workers::: right? Nothing has been filed by the Dept of Labor. All we have is a press conference announcement from a senile old man that is depending on weak organizations like yourself to fall in line without questioning. If they ever officially file the required mandate::: it will likely be struck down in the courts::: but unfortunately by the time that happens::: you will have already done the tyrannical dirty work. Additionally::: federal grants are excluded from the Executive Order as are indirect workers::: so WTH Auburn?,Hey guys::: I am planning for admission in auburn University can you please guide me what's the status there?,John Deere college,War eagle,Fire Harsin this is a dumpster fire.,WAR EAGLE!!!,"How does Governor Ivey's Executive Order banning vaccine mandates affect Auburn University's decision to for force vaccinations for employees/
student workers? https://
www.al.com/
coronavirus/
2021/10/
gov-kay-ivey-iss
ues-executive-o
rder-to-oppose-
federal-vaccine
-mandate.html",Vanderson Franco,BRING CHIZAC::: BACK.!. WAR EAGLE.!. FORGET THE NIX FAMILY.!.,"World Wide Walkout to protest Vaccine Mandates Nov 3rd. https://
childrenshealthd
efense.org/
child-health-top
ics/
health-freedom/
worldwide-walk-o
uts/","An interesting article from this week's The Economist magazine about Auburn alum::: Tim Cook:

Tim Cook is the chief executive of Apple::: the world's most valuable firm with a market value of $2.5Trillion. Over 80% of that has been amassed during the tenure of Tim Cook. No other chief executive has created more absolute value for shareholders. He took Steve Job's creation and made it better and bigger.

As Tim Cook celebrated his tenth anniversary as Apple's boss on August 24th::: no one made a peep. He has staged what is arguably the greatest succession success in technology. When he took over from Jobs the company had a market value of $434 Billion. Annual sales surged from $108 Billion to $274 Billion last year. Net profit more than doubled to $57 Billion turning Apple into the world's most profitable company. Less widely noticed::: during his tenure the ""Apple economy"" - its own annual revenue plus everything other companies make on its platforms has grown sevenfold to more than $1 Trillion.

My editorial... I feel sure Auburn does not receive its due. Too often other schools talk about their football player who can run faster with a football than our football player. Big deal. Auburn alums are changing the world.

War Eagle!",M,The author omitted Racist,did y’all know that our beloved school is requiring all employees to get the covid shot by Dec. 8???? I believe this is a violation of the rights of these people and if AU loses valuable employees over this stupid policy::: this will be to the detriment of Auburn University,"Well::: here's another view::: and it's a shameful one for Auburn: https://
www.nytimes.com/
2021/09/17/
opinion/
auburn-universit
y-black-student
s.html",Do not start a vaccine mandate. This vaccine has not been properly tested. It’s killing & maiming people and citizens who get the jabs are getting the virus. Don’t get fooled by Big Pharma and the Fake News. If you go ahead with this I will never contribute again nor will many of my alumni friends. Use your brains and your Auburn education.,"Problems with your studies? These guys will help you
https://
speedypaper.net/
?rt=YQXZGFsl","Fck your school full of ignorant pieces of sht. https://
www.theroot.com/
white-football-f
ans-chanted-f-k
-joe-biden-on-9
-11-at-18476753
63",Great video.,War Eagle!,It’s a beautiful place!❤️,War Eagle!!!,❤️❤️,War Eagle::: Cody Davis!,War Eagle!!!,Gabriel King son!!!,War Eagle!!🦅🦅🦅🦅🧡💙🧡💙🧡💙🧡💙🧡💙,War 🦅,War Eagle!!,WAR EAGLE 🦅,Albert Jones Jr.,What tv channel ???,War🦅🏈,🦅,Totally agree,Roll tide roll!!!,War Eagle!,Steve Epperson WE!,War Eagle!,Love it,War Eagle 🦅 !!❤️,WAR EAGLE!,War Eagle!!,Roll tide,WAR EAGLE 🦅🧡💙🏈,Go dogs!!!,War Eagle 🦅 💙🧡,Love Auburn!,War Eagle!,Tracey LeNoir Girouard,War Eagle!!,Karen Hudson Carpenter,"Top fan
Mike Greene",🦅🦅🦅🦅🦅🦅🦅🦅🦅🦅🦅🦅🦅🦅🦅🦅🦅🦅,#WarEagle,Kylie Williamson this just popped up. You better scream a War Eagle for me tomo! 🦅,WAR Eagle!!!!!❤️❤️❤️❤️🦅🦅🦅🦅🦅🥰🥰🥰🥰🥰,I agree ! ❤️ Auburn,Lucille Hulsey,Beautiful!,"R O L L T I D E....
Now it starts...😳😱😉😍","Go Auburn.........
...........",War Eagle,Jo Robbins,WAR EAGLE!,Grace Klezmer I know you’re gonna have a blast this weekend!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Auburn Love It Show It
3 September::: 04:00 ·

College Colors Day is here::: Auburn! Show your Orange and Blue using #CollegeColorsDay #WarEagle

www.collegecolorsday.com",9/3/2021 14:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"There's always been something special IN AUBURN.

It's what moves us.

➡️ aub.ie/psa_debut

🤫 Be sure to check out our PSA debut tomorrow at noon!

AUBURN.EDU
It's What Moves Us.",9/2/2021 15:48,So proud to be an Auburn Graduate and so thankful to have had the opportunity to work for such a wonderful University!,“There’s always been something special in Auburn” but never as awesome as when Tess is there 💯,It has to be special my granddaughter goes there😘💓,War Eagle!🦅,Carole Kirkland,It not special to me,❤️❤️❤️❤️,❤️❤️❤️❤️,"Wild Bill So you have personally met each and every one of them and verified your statement? I am sure you have::: if not it wouldn't quite be a fair statement would it?
I believe the article says a chance to win::: not everyone is given all this. This is a problem for you how?","We had a great time at the game and exploring. Subscribe to our channel and send to friends.
https://
youtu.be/
MdSpQM7V_-8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jordan-Hare Stadium is located in the heart of #Auburn’s campus💙

With gameday just around the corner::: we can’t wait to have the #AuburnFamily back together to cheer on our Tigers🐅

What’s your favorite gameday tradition? #WarEagle",9/1/2021 19:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"There's always been something special IN AUBURN.

It's what moves us forward.

➡️ aub.ie/psa_debut

🤫 Be sure to check out our PSA debut at noon on 9.3.21

AUBURN.EDU
It's What Moves Us Forward.",9/1/2021 15:39,War Eagle. God’s Country. Love our Auburn Family,War Eagle!,War Eagle!,War Eagle!,War Eagle!,"It seems like a long time since Football Season.
I will be in Jordan Hare Saturday ready to enjoy Football!!",It won't be special anymore if you continue down the left's path of equity B.S. You can just flush everything special about Auburn down the toilet.,It’s full of short buses special people!😂😂,There is something special in Auburn it’s called being 2nd to your big brother in Tuscaloosa,War Eagle!,It was special in ‘72 too!!,War Eagle!!!🦅🦅🦅🦅,War Eagle!!,War eagle,War Eagle Yea,Go Dawgs!,SEC 👍,Joye Wade,Carole Kirkland,Carole Kirkland,Auburn 2nd only to Alabama,Hope we beat Miami and y’all beat Akron Alabama has always been my favorite and Auburn my 2nd Roll Tide War Eagle!!!,Michael Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AUBURNTIGERS.COM
WELCOME HOME! Game Day Returns to the Plains - Auburn University Athletics

Auburn Tigers
31 August::: 07:45 ·

Gameday is BACK!

Be sure to check out all of the gameday updates for the 2021 Auburn Football season.

#WarEagle",8/31/2021 16:39,We're not ready. Hospital is FULL.,Keifer Thornhill,Cheryl Benton,Jay Meadows,why isnt it on reg rv instead of an app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🩺 Auburn University Medical Clinic Director Fred Kam gives a video update discussing how a person knows when its time to be tested::: the best way to get a COVID-19 test::: why it's important to self-report a positive test and more.,8/31/2021 0:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Today we launched a new website that offers helpful diversity::: equity and inclusion resources to those in the #AuburnFamily.

The webpage —www.auburn.edu/inclusion— provides access to several resources for current and prospective students::: faculty and staff::: parents and alumni. The page was created to serve as a vehicle for the university’s ongoing commitment to embracing all members of the Auburn Family while making sure everyone feels welcome as students return to campus for fall semester.",8/30/2021 21:29,A lot of the comments on this thread are making me sad. Of course I know that my alma mater has racists::: but the number and nature of ignorant comments here are disturbing. It's not too late for all of us to learn better and do better. Please try.,Equity 😳🤷‍♀️Well it sounds good at face value . Where is this really coming from .,Proud of my alma mater! 🧡💙,"Auburn is not becoming more diverse; they are changing who they discriminate against.
https://
www.facebook.com
/6240652407/
posts/
1015876419975240
8/","Good Lord::: you all need to get a grip and stop giving into your feelings::: use your brains and be the change! That's what college is for! Or what it used to be for....
All this culture crap is driving me crazy. If someone feels discriminated against::: change their minds with the facts. No one can make you fell inferior without your permission. Auburn is slowly becoming the liberal college I wanted my daughter to stay away from. Luckily she didn't put up with the liberal profs. in her classes. She pretty much put them in their place when they needed to be put there. Think::: don't feel you way through life. When you act on your feelings::: you portray weakness and the little flowers out their need to toughen their skin and be what God made them to be. A strong child of A King! A diversity and inclusion website page is not going to do that.",Great initiative! War Eagle !!,My grand daughter just began there and also on equestrian team. WAR EAGLE,"I love Auburn and want it to be as diverse as possible. In almost every way I support the work of the task force and look forward to Auburn moving forward on the issue of diversity. However::: the page on micro-aggressio
ns is 🤦.",How about we just educate::: not indoctrinate...,America is a melting pot is apparently a micro aggression::: note to self.,🧡💙,🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️,How many of your faculty members are conservatives?,If Auburn is going woke I hope it goes broke!,Equity is left speak for letting a pansy woke liberal mansplain and dumb down everything for women and blacks because they believe that equal opportunity is not enough. Who wants to get on an airplane with a pilot whose school believed in equity??,I've always said that Auburn was so messed up::: they can't decide what to call themselves::: The Tigers::: The War Eagles::: or The Plainsmen!!!!,Same as the overused word “diversity” which is code for all the liberal bs.,I am from the class of 77. I stopped supporting the school when they started moving in this direction years ago::: not that it matters to them.,I'd like to know what measures were in place before to restrict diversity and inclusion?,"""Equity"" does not promote diversity or fairness.",Sad. 😩,Climate Surveys are a great tool.,Equity - the new code word for racism. Honestly::: I can't believe Auburn folks are dumb enough to fall for this garbage.,Great website. Great initiative. This aligns 100% with our Auburn Creed. War Eagle!,Catering to the satanists. It's more of an attack on Christianity than anything they just won't admit it because they know the consequences in the end for it is written.,Sounds sort of woke to me.,War Eagle!!! 🦅,.?.? CRT next ?,Sounds like Auburn is becoming woke.,Say it ain’t so!,Roll::: Tide.,What a joke. Tolerance and inclusion but ONLY if you CONFORM to the intolerant communist Left. If you are a conservative you will be attacked::: so much for diversity.,"https://
chng.it/
gz26pdmN8Z",Inclusion and diversity... what a bucket of turds.,Fck aweburn. Goat farmers..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AU ALERT
30 August::: 12:47 ·

A. U. ALERT: A TORNADO WARNING has been issued for the Auburn main campus until 4:30pm Central Time. SEEK SHELTER immediately in the nearest shelter area or lowest level of the nearest building::: away from outside doors and windows. Stay in the shelter area until the warning expires. Stay tuned to local weather for more information.",8/30/2021 20:53,"Tornado Warning for Lee County including the campus of Auburn University has been cancelled.

Spin-up tornadoes are still possible with bands from Hurricane Ida.",Cancelled!,Praying for the safety of everyone in the path of these storms!!WAR EAGLE BE SAFE!!!,Prayers for all,🙏🏻,Kasip Tiwari daju hope you're in safe place!😊,Thank god it’s canceled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"There's always been something special IN AUBURN.

It's what moves us upward.

➡️ aub.ie/psa_debut",8/30/2021 19:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Auburn officials are asking fans to hold off for another year on rolling the Auburn Oaks and descendants along Samford Park.

While the trees recently received a positive report showing strong establishment::: including root and shoot growth::: holding back another year further increases the likelihood of full establishment::: University Arborist Alex Hedgepath said.

http://ocm.auburn.edu/newsroom/news_articles/2021/08/251300-auburn-oaks.php",8/27/2021 20:31,Rolling Toomers Corner after a big win was not a tradition during my undergraduate years (59-63) but I wish it had been. I think it’s great and it’s uniquely Auburn. I just want more occasions to gather and Roll Toomers Corner,Roll the corner not the oaks,And it saves toilet paper::: which we now know is a very valuable commodity. 😂,I don't know when the tradition started. It wasn't there in 1969 when I graduated. Besides it being an unsightly labor intensive cleanup I've never cared for it. I wish the celebration could evolve into something newer but just as much fun with more positive consequences.,Tricia Smith-Jervis,Larry Moore,We can roll the street lights::: the other trees::: the power lines::: etc.::: we just can’t roll the oaks. In the words of Alton Brown “your patience will be rewarded.”,Hopefully there will be occasions to celebrate this year….,🧻,"Toomer’s Drugs::: where the tradition of rolling the corner is said to have begun. The local drug store had the only telegraph in the city::: so when employees received news of an Auburn victory at an away game::: they would throw the ticker tape onto the power lines of the intersection.
There is no clear consensus on when the tradition changed to throwing toilet paper into the trees.

https://
cws.auburn.edu/
InteractiveScree
n/Traditions/
ToomersCorner",I agree!,Annie Crisler,In 72-75 we rolled the corner (power lines),Fine by me!,In lieu of rolling::: can we just dig that shitbird updyke up and kill him again after each win?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🦅Auburn's Southeastern Raptor Center will host its annual fall educational series—Football::: Fans and Feathers—again this season on Fridays before home football games.

Seven shows will give guests an opportunity to experience an up-close view of birds of prey while exploring the mysteries of their survival::: flight and ecological roles. Shows will be held Sept. 3::: 10 and 24; Oct. 8 and 29; and Nov. 12 and 26. Each show begins at 4 p.m.

#WarEagle

OCM.AUBURN.EDU
Auburn raptor center presenting Football::: Fans and Feathers show on Fridays before home football games",8/27/2021 13:54,This is a great educational show. Kids would really like to see this.,Highly recommend!🦅,This is such a cool thing to do before a home game!,I hope to see the Eagle Soar with my Grandchildren this year.,If you’ve never attended you should. It’s educational and the best part you get to see the Raptors up close.,Beautiful 🦅🦅🦅,Warrrr Eagle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"With new challenges and technological advances::: what does the future hold for the pharmacy profession?

🔸Auburn University Harrison School of Pharmacy🔸

OCM.AUBURN.EDU
The future of pharmacy begins at Auburn",8/26/2021 12:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
